Week_Start,Week_Number,Campaign_ID,Product,Category,Brand,Region,Account,Store_Count,Promo_Flag,Promo_Type,Baseline_Units,Actual_Units,Uplift_Units,Uplift_Pct,Regular_Price,Promo_Price,Discount_Pct,Unit_Cost,Selling_Price,Baseline_Revenue,Actual_Revenue,Incremental_Revenue_From_Uplift,Revenue_Impact_vs_Baseline,Baseline_Gross_Profit,Gross_Profit_Before_Promo_Cost,Incremental_Gross_Profit_Before_Cost,Promo_Cost,Incremental_Profit_After_Promo_Cost,Promo_ROI,Baseline_Gross_Margin_Pct,Actual_Gross_Margin_Pct,Margin_Impact_pp,Rate_of_Sale_Units_per_Store_per_Week,Cannibalisation_Rate_Estimate,Cannibalised_Units_Estimate,Cannibalisation_Risk,Recommendation
2025-08-04,31,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,VIC,Woolworths,101,0,No Promo,338,337,-1,-0.003,18.0,18.0,0.0,9.5,18.0,6084.0,6066.0,0.0,-18.0,2873.0,2864.5,-8.5,0.0,-8.5,,0.4722,0.4722,0.0,3.3366,0.0,0.0,N/A,Baseline
2025-08-04,31,PR-2114,Dishwashing Tablets 30pk,Household,SparkHome,VIC,Coles,96,1,Catalogue Feature,310,699,389,1.2548,18.0,12.6,0.3,9.5,12.6,5580.0,8807.4,4901.4,3227.4,2635.0,2166.9,-468.1,2104.2496,-2572.3496,-1.2225,0.4722,0.246,-22.619,7.2812,0.1059,41.1884,Medium,Adjust depth/mechanic
2025-08-04,31,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,VIC,Independent,60,0,No Promo,181,185,4,0.0221,18.0,18.0,0.0,9.5,18.0,3258.0,3330.0,72.0,72.0,1538.5,1572.5,34.0,0.0,34.0,,0.4722,0.4722,0.0,3.0833,0.0,0.0,N/A,Baseline
2025-08-04,31,PR-2115,Dishwashing Tablets 30pk,Household,SparkHome,QLD,Woolworths,85,1,Catalogue Feature,318,577,259,0.8145,18.0,13.5,0.25,9.5,13.5,5724.0,7789.5,3496.5,2065.5,2703.0,2308.0,-395.0,1781.9329,-2176.9329,-1.2217,0.4722,0.2963,-17.5926,6.7882,0.0742,19.2112,Low,Adjust depth/mechanic
2025-08-04,31,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,QLD,Coles,80,0,No Promo,291,296,5,0.0172,18.0,18.0,0.0,9.5,18.0,5238.0,5328.0,90.0,90.0,2473.5,2516.0,42.5,0.0,42.5,,0.4722,0.4722,0.0,3.7,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,QLD,Independent,56,0,No Promo,146,139,-7,-0.0479,18.0,18.0,0.0,9.5,18.0,2628.0,2502.0,0.0,-126.0,1241.0,1181.5,-59.5,0.0,-59.5,,0.4722,0.4722,0.0,2.4821,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,WA,Woolworths,68,0,No Promo,260,279,19,0.0731,18.0,18.0,0.0,9.5,18.0,4680.0,5022.0,342.0,342.0,2210.0,2371.5,161.5,0.0,161.5,,0.4722,0.4722,0.0,4.1029,0.0,0.0,N/A,Baseline
2025-08-04,31,PR-2116,Dishwashing Tablets 30pk,Household,SparkHome,WA,Coles,64,1,Price Discount,208,541,333,1.601,18.0,11.7,0.35,9.5,11.7,3744.0,6329.7,3896.1,2585.7,1768.0,1190.2,-577.8,1759.4681,-2337.2681,-1.3284,0.4722,0.188,-28.4188,8.4531,0.1081,35.999,Medium,Adjust depth/mechanic
2025-08-04,31,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,WA,Independent,41,0,No Promo,107,100,-7,-0.0654,18.0,18.0,0.0,9.5,18.0,1926.0,1800.0,0.0,-126.0,909.5,850.0,-59.5,0.0,-59.5,,0.4722,0.4722,0.0,2.439,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,SA,Woolworths,52,0,No Promo,199,206,7,0.0352,18.0,18.0,0.0,9.5,18.0,3582.0,3708.0,126.0,126.0,1691.5,1751.0,59.5,0.0,59.5,,0.4722,0.4722,0.0,3.9615,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,SA,Coles,52,0,No Promo,194,180,-14,-0.0722,18.0,18.0,0.0,9.5,18.0,3492.0,3240.0,0.0,-252.0,1649.0,1530.0,-119.0,0.0,-119.0,,0.4722,0.4722,0.0,3.4615,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,SA,Independent,35,0,No Promo,90,102,12,0.1333,18.0,18.0,0.0,9.5,18.0,1620.0,1836.0,216.0,216.0,765.0,867.0,102.0,0.0,102.0,,0.4722,0.4722,0.0,2.9143,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Shampoo 400ml,Personal Care,GlowLab,NSW,Woolworths,110,0,No Promo,562,565,3,0.0053,7.5,7.5,0.0,3.6,7.5,4215.0,4237.5,22.5,22.5,2191.8,2203.5,11.7,0.0,11.7,,0.52,0.52,0.0,5.1364,0.0,0.0,N/A,Baseline
2025-08-04,31,PR-2117,Shampoo 400ml,Personal Care,GlowLab,NSW,Coles,104,1,Price Discount,483,1089,606,1.2547,7.5,5.62,0.25,3.6,5.62,3622.5,6120.18,3405.72,2497.68,1883.7,2199.78,316.08,1565.12,-1249.04,-0.798,0.52,0.3594,-16.0569,10.4712,0.0657,39.8423,Low,Adjust depth/mechanic
2025-08-04,31,No Promo,Shampoo 400ml,Personal Care,GlowLab,NSW,Independent,66,0,No Promo,285,298,13,0.0456,7.5,7.5,0.0,3.6,7.5,2137.5,2235.0,97.5,97.5,1111.5,1162.2,50.7,0.0,50.7,,0.52,0.52,0.0,4.5152,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Shampoo 400ml,Personal Care,GlowLab,VIC,Woolworths,102,0,No Promo,458,472,14,0.0306,7.5,7.5,0.0,3.6,7.5,3435.0,3540.0,105.0,105.0,1786.2,1840.8,54.6,0.0,54.6,,0.52,0.52,0.0,4.6275,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Shampoo 400ml,Personal Care,GlowLab,VIC,Coles,93,0,No Promo,442,454,12,0.0271,7.5,7.5,0.0,3.6,7.5,3315.0,3405.0,90.0,90.0,1723.8,1770.6,46.8,0.0,46.8,,0.52,0.52,0.0,4.8817,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Shampoo 400ml,Personal Care,GlowLab,VIC,Independent,59,0,No Promo,276,272,-4,-0.0145,7.5,7.5,0.0,3.6,7.5,2070.0,2040.0,0.0,-30.0,1076.4,1060.8,-15.6,0.0,-15.6,,0.52,0.52,0.0,4.6102,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Shampoo 400ml,Personal Care,GlowLab,QLD,Woolworths,89,0,No Promo,393,397,4,0.0102,7.5,7.5,0.0,3.6,7.5,2947.5,2977.5,30.0,30.0,1532.7,1548.3,15.6,0.0,15.6,,0.52,0.52,0.0,4.4607,0.0,0.0,N/A,Baseline
2025-08-04,31,PR-2118,Shampoo 400ml,Personal Care,GlowLab,QLD,Coles,84,1,Multi-buy,398,636,238,0.598,7.5,6.38,0.15,3.6,6.38,2985.0,4057.68,1518.44,1072.68,1552.2,1768.08,215.88,562.0003,-346.1203,-0.6159,0.52,0.4357,-8.4263,7.5714,0.0679,16.1559,Low,Adjust depth/mechanic
2025-08-04,31,No Promo,Shampoo 400ml,Personal Care,GlowLab,QLD,Independent,49,0,No Promo,193,173,-20,-0.1036,7.5,7.5,0.0,3.6,7.5,1447.5,1297.5,0.0,-150.0,752.7,674.7,-78.0,0.0,-78.0,,0.52,0.52,0.0,3.5306,0.0,0.0,N/A,Baseline
2025-08-04,31,PR-2119,Shampoo 400ml,Personal Care,GlowLab,WA,Woolworths,63,1,Price Discount,298,775,477,1.6007,7.5,4.88,0.35,3.6,4.88,2235.0,3782.0,2327.76,1547.0,1162.2,992.0,-170.2,1679.1903,-1849.3903,-1.1014,0.52,0.2623,-25.7705,12.3016,0.1035,49.3619,Medium,Adjust depth/mechanic
2025-08-04,31,PR-2120,Shampoo 400ml,Personal Care,GlowLab,WA,Coles,66,1,Price Discount,319,694,375,1.1755,7.5,5.25,0.3,3.6,5.25,2392.5,3643.5,1968.75,1251.0,1244.1,1145.1,-99.0,1337.1673,-1436.1673,-1.074,0.52,0.3143,-20.5714,10.5152,0.0962,36.0615,Low,Adjust depth/mechanic
2025-08-04,31,PR-2121,Shampoo 400ml,Personal Care,GlowLab,WA,Independent,41,1,Price Discount,181,370,189,1.0442,7.5,6.0,0.2,3.6,6.0,1357.5,2220.0,1134.0,862.5,705.9,888.0,182.1,608.7073,-426.6073,-0.7008,0.52,0.4,-12.0,9.0244,0.0577,10.896,Low,Adjust depth/mechanic
2025-08-04,31,No Promo,Shampoo 400ml,Personal Care,GlowLab,SA,Woolworths,57,0,No Promo,226,213,-13,-0.0575,7.5,7.5,0.0,3.6,7.5,1695.0,1597.5,0.0,-97.5,881.4,830.7,-50.7,0.0,-50.7,,0.52,0.52,0.0,3.7368,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Shampoo 400ml,Personal Care,GlowLab,SA,Coles,51,0,No Promo,242,239,-3,-0.0124,7.5,7.5,0.0,3.6,7.5,1815.0,1792.5,0.0,-22.5,943.8,932.1,-11.7,0.0,-11.7,,0.52,0.52,0.0,4.6863,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Shampoo 400ml,Personal Care,GlowLab,SA,Independent,33,0,No Promo,129,128,-1,-0.0078,7.5,7.5,0.0,3.6,7.5,967.5,960.0,0.0,-7.5,503.1,499.2,-3.9,0.0,-3.9,,0.52,0.52,0.0,3.8788,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Toothpaste 120g,Personal Care,BrightSmile,NSW,Woolworths,116,0,No Promo,709,802,93,0.1312,5.8,5.8,0.0,2.5,5.8,4112.2,4651.6,539.4,539.4,2339.7,2646.6,306.9,0.0,306.9,,0.569,0.569,0.0,6.9138,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Toothpaste 120g,Personal Care,BrightSmile,NSW,Coles,101,0,No Promo,611,596,-15,-0.0245,5.8,5.8,0.0,2.5,5.8,3543.8,3456.8,0.0,-87.0,2016.3,1966.8,-49.5,0.0,-49.5,,0.569,0.569,0.0,5.901,0.0,0.0,N/A,Baseline
2025-08-04,31,PR-2122,Toothpaste 120g,Personal Care,BrightSmile,NSW,Independent,71,1,Price Discount,342,513,171,0.5,5.8,5.22,0.1,2.5,5.22,1983.6,2677.86,892.62,694.26,1128.6,1395.36,266.76,505.9886,-239.2286,-0.4728,0.569,0.5211,-4.7893,7.2254,0.0527,9.0136,Low,Adjust depth/mechanic
2025-08-04,31,No Promo,Toothpaste 120g,Personal Care,BrightSmile,VIC,Woolworths,96,0,No Promo,677,676,-1,-0.0015,5.8,5.8,0.0,2.5,5.8,3926.6,3920.8,0.0,-5.8,2234.1,2230.8,-3.3,0.0,-3.3,,0.569,0.569,0.0,7.0417,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Toothpaste 120g,Personal Care,BrightSmile,VIC,Coles,93,0,No Promo,636,602,-34,-0.0535,5.8,5.8,0.0,2.5,5.8,3688.8,3491.6,0.0,-197.2,2098.8,1986.6,-112.2,0.0,-112.2,,0.569,0.569,0.0,6.4731,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Toothpaste 120g,Personal Care,BrightSmile,VIC,Independent,61,0,No Promo,275,265,-10,-0.0364,5.8,5.8,0.0,2.5,5.8,1595.0,1537.0,0.0,-58.0,907.5,874.5,-33.0,0.0,-33.0,,0.569,0.569,0.0,4.3443,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Toothpaste 120g,Personal Care,BrightSmile,QLD,Woolworths,85,0,No Promo,621,653,32,0.0515,5.8,5.8,0.0,2.5,5.8,3601.8,3787.4,185.6,185.6,2049.3,2154.9,105.6,0.0,105.6,,0.569,0.569,0.0,7.6824,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Toothpaste 120g,Personal Care,BrightSmile,QLD,Coles,80,0,No Promo,532,573,41,0.0771,5.8,5.8,0.0,2.5,5.8,3085.6,3323.4,237.8,237.8,1755.6,1890.9,135.3,0.0,135.3,,0.569,0.569,0.0,7.1625,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Toothpaste 120g,Personal Care,BrightSmile,QLD,Independent,52,0,No Promo,327,318,-9,-0.0275,5.8,5.8,0.0,2.5,5.8,1896.6,1844.4,0.0,-52.2,1079.1,1049.4,-29.7,0.0,-29.7,,0.569,0.569,0.0,6.1154,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Toothpaste 120g,Personal Care,BrightSmile,WA,Woolworths,66,0,No Promo,397,390,-7,-0.0176,5.8,5.8,0.0,2.5,5.8,2302.6,2262.0,0.0,-40.6,1310.1,1287.0,-23.1,0.0,-23.1,,0.569,0.569,0.0,5.9091,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Toothpaste 120g,Personal Care,BrightSmile,WA,Coles,66,0,No Promo,411,423,12,0.0292,5.8,5.8,0.0,2.5,5.8,2383.8,2453.4,69.6,69.6,1356.3,1395.9,39.6,0.0,39.6,,0.569,0.569,0.0,6.4091,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Toothpaste 120g,Personal Care,BrightSmile,WA,Independent,42,0,No Promo,240,247,7,0.0292,5.8,5.8,0.0,2.5,5.8,1392.0,1432.6,40.6,40.6,792.0,815.1,23.1,0.0,23.1,,0.569,0.569,0.0,5.881,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Toothpaste 120g,Personal Care,BrightSmile,SA,Woolworths,54,0,No Promo,335,334,-1,-0.003,5.8,5.8,0.0,2.5,5.8,1943.0,1937.2,0.0,-5.8,1105.5,1102.2,-3.3,0.0,-3.3,,0.569,0.569,0.0,6.1852,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Toothpaste 120g,Personal Care,BrightSmile,SA,Coles,50,0,No Promo,365,317,-48,-0.1315,5.8,5.8,0.0,2.5,5.8,2117.0,1838.6,0.0,-278.4,1204.5,1046.1,-158.4,0.0,-158.4,,0.569,0.569,0.0,6.34,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Toothpaste 120g,Personal Care,BrightSmile,SA,Independent,33,0,No Promo,189,184,-5,-0.0265,5.8,5.8,0.0,2.5,5.8,1096.2,1067.2,0.0,-29.0,623.7,607.2,-16.5,0.0,-16.5,,0.569,0.569,0.0,5.5758,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Pasta Sauce 500g,Pantry,CasaBella,NSW,Woolworths,115,0,No Promo,1025,971,-54,-0.0527,4.2,4.2,0.0,1.9,4.2,4305.0,4078.2,0.0,-226.8,2357.5,2233.3,-124.2,0.0,-124.2,,0.5476,0.5476,0.0,8.4435,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Pasta Sauce 500g,Pantry,CasaBella,NSW,Coles,109,0,No Promo,1129,1086,-43,-0.0381,4.2,4.2,0.0,1.9,4.2,4741.8,4561.2,0.0,-180.6,2596.7,2497.8,-98.9,0.0,-98.9,,0.5476,0.5476,0.0,9.9633,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Pasta Sauce 500g,Pantry,CasaBella,NSW,Independent,69,0,No Promo,499,436,-63,-0.1263,4.2,4.2,0.0,1.9,4.2,2095.8,1831.2,0.0,-264.6,1147.7,1002.8,-144.9,0.0,-144.9,,0.5476,0.5476,0.0,6.3188,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Pasta Sauce 500g,Pantry,CasaBella,VIC,Woolworths,102,0,No Promo,801,833,32,0.04,4.2,4.2,0.0,1.9,4.2,3364.2,3498.6,134.4,134.4,1842.3,1915.9,73.6,0.0,73.6,,0.5476,0.5476,0.0,8.1667,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Pasta Sauce 500g,Pantry,CasaBella,VIC,Coles,94,0,No Promo,819,797,-22,-0.0269,4.2,4.2,0.0,1.9,4.2,3439.8,3347.4,0.0,-92.4,1883.7,1833.1,-50.6,0.0,-50.6,,0.5476,0.5476,0.0,8.4787,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Pasta Sauce 500g,Pantry,CasaBella,VIC,Independent,60,0,No Promo,422,455,33,0.0782,4.2,4.2,0.0,1.9,4.2,1772.4,1911.0,138.6,138.6,970.6,1046.5,75.9,0.0,75.9,,0.5476,0.5476,0.0,7.5833,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Pasta Sauce 500g,Pantry,CasaBella,QLD,Woolworths,88,0,No Promo,798,735,-63,-0.0789,4.2,4.2,0.0,1.9,4.2,3351.6,3087.0,0.0,-264.6,1835.4,1690.5,-144.9,0.0,-144.9,,0.5476,0.5476,0.0,8.3523,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Pasta Sauce 500g,Pantry,CasaBella,QLD,Coles,77,0,No Promo,743,748,5,0.0067,4.2,4.2,0.0,1.9,4.2,3120.6,3141.6,21.0,21.0,1708.9,1720.4,11.5,0.0,11.5,,0.5476,0.5476,0.0,9.7143,0.0,0.0,N/A,Baseline
2025-08-04,31,PR-2123,Pasta Sauce 500g,Pantry,CasaBella,QLD,Independent,53,1,Multi-buy,326,815,489,1.5,4.2,3.15,0.25,1.9,3.15,1369.2,2567.25,1540.35,1198.05,749.8,1018.75,268.95,784.1515,-515.2015,-0.657,0.5476,0.3968,-15.0794,15.3774,0.0899,43.9443,Low,Adjust depth/mechanic
2025-08-04,31,No Promo,Pasta Sauce 500g,Pantry,CasaBella,WA,Woolworths,73,0,No Promo,641,663,22,0.0343,4.2,4.2,0.0,1.9,4.2,2692.2,2784.6,92.4,92.4,1474.3,1524.9,50.6,0.0,50.6,,0.5476,0.5476,0.0,9.0822,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Pasta Sauce 500g,Pantry,CasaBella,WA,Coles,69,0,No Promo,561,538,-23,-0.041,4.2,4.2,0.0,1.9,4.2,2356.2,2259.6,0.0,-96.6,1290.3,1237.4,-52.9,0.0,-52.9,,0.5476,0.5476,0.0,7.7971,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Pasta Sauce 500g,Pantry,CasaBella,WA,Independent,47,0,No Promo,289,297,8,0.0277,4.2,4.2,0.0,1.9,4.2,1213.8,1247.4,33.6,33.6,664.7,683.1,18.4,0.0,18.4,,0.5476,0.5476,0.0,6.3191,0.0,0.0,N/A,Baseline
2025-08-04,31,PR-2124,Pasta Sauce 500g,Pantry,CasaBella,SA,Woolworths,49,1,Display + Discount,446,966,520,1.1659,4.2,3.57,0.15,1.9,3.57,1873.2,3448.62,1856.4,1575.42,1025.8,1613.22,587.42,1541.1734,-953.7534,-0.6188,0.5476,0.4678,-7.9832,19.7143,0.0944,49.0838,Low,Adjust depth/mechanic
2025-08-04,31,No Promo,Pasta Sauce 500g,Pantry,CasaBella,SA,Coles,52,0,No Promo,482,484,2,0.0041,4.2,4.2,0.0,1.9,4.2,2024.4,2032.8,8.4,8.4,1108.6,1113.2,4.6,0.0,4.6,,0.5476,0.5476,0.0,9.3077,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Pasta Sauce 500g,Pantry,CasaBella,SA,Independent,36,0,No Promo,220,230,10,0.0455,4.2,4.2,0.0,1.9,4.2,924.0,966.0,42.0,42.0,506.0,529.0,23.0,0.0,23.0,,0.5476,0.5476,0.0,6.3889,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Cereal 600g,Pantry,MorningFarm,NSW,Woolworths,114,0,No Promo,802,816,14,0.0175,6.8,6.8,0.0,3.2,6.8,5453.6,5548.8,95.2,95.2,2887.2,2937.6,50.4,0.0,50.4,,0.5294,0.5294,0.0,7.1579,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Cereal 600g,Pantry,MorningFarm,NSW,Coles,108,0,No Promo,782,857,75,0.0959,6.8,6.8,0.0,3.2,6.8,5317.6,5827.6,510.0,510.0,2815.2,3085.2,270.0,0.0,270.0,,0.5294,0.5294,0.0,7.9352,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Cereal 600g,Pantry,MorningFarm,NSW,Independent,67,0,No Promo,443,425,-18,-0.0406,6.8,6.8,0.0,3.2,6.8,3012.4,2890.0,0.0,-122.4,1594.8,1530.0,-64.8,0.0,-64.8,,0.5294,0.5294,0.0,6.3433,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Cereal 600g,Pantry,MorningFarm,VIC,Woolworths,88,0,No Promo,695,682,-13,-0.0187,6.8,6.8,0.0,3.2,6.8,4726.0,4637.6,0.0,-88.4,2502.0,2455.2,-46.8,0.0,-46.8,,0.5294,0.5294,0.0,7.75,0.0,0.0,N/A,Baseline
2025-08-04,31,PR-2125,Cereal 600g,Pantry,MorningFarm,VIC,Coles,92,1,Multi-buy,695,1311,616,0.8863,6.8,4.76,0.3,3.2,4.76,4726.0,6240.36,2932.16,1514.36,2502.0,2045.16,-456.84,2034.7476,-2491.5876,-1.2245,0.5294,0.3277,-20.1681,14.25,0.1231,75.8169,Medium,Adjust depth/mechanic
2025-08-04,31,No Promo,Cereal 600g,Pantry,MorningFarm,VIC,Independent,60,0,No Promo,344,371,27,0.0785,6.8,6.8,0.0,3.2,6.8,2339.2,2522.8,183.6,183.6,1238.4,1335.6,97.2,0.0,97.2,,0.5294,0.5294,0.0,6.1833,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Cereal 600g,Pantry,MorningFarm,QLD,Woolworths,89,0,No Promo,629,639,10,0.0159,6.8,6.8,0.0,3.2,6.8,4277.2,4345.2,68.0,68.0,2264.4,2300.4,36.0,0.0,36.0,,0.5294,0.5294,0.0,7.1798,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Cereal 600g,Pantry,MorningFarm,QLD,Coles,82,0,No Promo,684,609,-75,-0.1096,6.8,6.8,0.0,3.2,6.8,4651.2,4141.2,0.0,-510.0,2462.4,2192.4,-270.0,0.0,-270.0,,0.5294,0.5294,0.0,7.4268,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Cereal 600g,Pantry,MorningFarm,QLD,Independent,57,0,No Promo,409,411,2,0.0049,6.8,6.8,0.0,3.2,6.8,2781.2,2794.8,13.6,13.6,1472.4,1479.6,7.2,0.0,7.2,,0.5294,0.5294,0.0,7.2105,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Cereal 600g,Pantry,MorningFarm,WA,Woolworths,69,0,No Promo,542,530,-12,-0.0221,6.8,6.8,0.0,3.2,6.8,3685.6,3604.0,0.0,-81.6,1951.2,1908.0,-43.2,0.0,-43.2,,0.5294,0.5294,0.0,7.6812,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Cereal 600g,Pantry,MorningFarm,WA,Coles,67,0,No Promo,542,588,46,0.0849,6.8,6.8,0.0,3.2,6.8,3685.6,3998.4,312.8,312.8,1951.2,2116.8,165.6,0.0,165.6,,0.5294,0.5294,0.0,8.7761,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Cereal 600g,Pantry,MorningFarm,WA,Independent,43,0,No Promo,308,291,-17,-0.0552,6.8,6.8,0.0,3.2,6.8,2094.4,1978.8,0.0,-115.6,1108.8,1047.6,-61.2,0.0,-61.2,,0.5294,0.5294,0.0,6.7674,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Cereal 600g,Pantry,MorningFarm,SA,Woolworths,55,0,No Promo,331,349,18,0.0544,6.8,6.8,0.0,3.2,6.8,2250.8,2373.2,122.4,122.4,1191.6,1256.4,64.8,0.0,64.8,,0.5294,0.5294,0.0,6.3455,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Cereal 600g,Pantry,MorningFarm,SA,Coles,54,0,No Promo,311,294,-17,-0.0547,6.8,6.8,0.0,3.2,6.8,2114.8,1999.2,0.0,-115.6,1119.6,1058.4,-61.2,0.0,-61.2,,0.5294,0.5294,0.0,5.4444,0.0,0.0,N/A,Baseline
2025-08-04,31,No Promo,Cereal 600g,Pantry,MorningFarm,SA,Independent,33,0,No Promo,220,215,-5,-0.0227,6.8,6.8,0.0,3.2,6.8,1496.0,1462.0,0.0,-34.0,792.0,774.0,-18.0,0.0,-18.0,,0.5294,0.5294,0.0,6.5152,0.0,0.0,N/A,Baseline
2025-08-11,32,No Promo,Sparkling Water 1L,Beverages,FreshFizz,NSW,Woolworths,107,0,No Promo,1160,1135,-25,-0.0216,3.2,3.2,0.0,1.45,3.2,3712.0,3632.0,0.0,-80.0,2030.0,1986.25,-43.75,0.0,-43.75,,0.5469,0.5469,0.0,10.6075,0.0,0.0,N/A,Baseline
2025-08-11,32,No Promo,Sparkling Water 1L,Beverages,FreshFizz,NSW,Coles,115,0,No Promo,1190,1231,41,0.0345,3.2,3.2,0.0,1.45,3.2,3808.0,3939.2,131.2,131.2,2082.5,2154.25,71.75,0.0,71.75,,0.5469,0.5469,0.0,10.7043,0.0,0.0,N/A,Baseline
2025-08-11,32,PR-2126,Sparkling Water 1L,Beverages,FreshFizz,NSW,Independent,70,1,Price Discount,603,928,325,0.539,3.2,2.88,0.1,1.45,2.88,1929.6,2672.64,936.0,743.04,1055.25,1327.04,271.79,514.1528,-242.3628,-0.4714,0.5469,0.4965,-5.0347,13.2571,0.0957,31.0892,Low,Adjust depth/mechanic
2025-08-11,32,No Promo,Sparkling Water 1L,Beverages,FreshFizz,VIC,Woolworths,100,0,No Promo,1087,1137,50,0.046,3.2,3.2,0.0,1.45,3.2,3478.4,3638.4,160.0,160.0,1902.25,1989.75,87.5,0.0,87.5,,0.5469,0.5469,0.0,11.37,0.0,0.0,N/A,Baseline
2025-08-11,32,No Promo,Sparkling Water 1L,Beverages,FreshFizz,VIC,Coles,90,0,No Promo,1020,1020,0,0.0,3.2,3.2,0.0,1.45,3.2,3264.0,3264.0,0.0,0.0,1785.0,1785.0,0.0,0.0,0.0,,0.5469,0.5469,0.0,11.3333,0.0,0.0,N/A,Baseline
2025-08-11,32,No Promo,Sparkling Water 1L,Beverages,FreshFizz,VIC,Independent,62,0,No Promo,469,453,-16,-0.0341,3.2,3.2,0.0,1.45,3.2,1500.8,1449.6,0.0,-51.2,820.75,792.75,-28.0,0.0,-28.0,,0.5469,0.5469,0.0,7.3065,0.0,0.0,N/A,Baseline
2025-08-11,32,No Promo,Sparkling Water 1L,Beverages,FreshFizz,QLD,Woolworths,84,0,No Promo,899,895,-4,-0.0044,3.2,3.2,0.0,1.45,3.2,2876.8,2864.0,0.0,-12.8,1573.25,1566.25,-7.0,0.0,-7.0,,0.5469,0.5469,0.0,10.6548,0.0,0.0,N/A,Baseline
2025-08-11,32,No Promo,Sparkling Water 1L,Beverages,FreshFizz,QLD,Coles,82,0,No Promo,1082,1193,111,0.1026,3.2,3.2,0.0,1.45,3.2,3462.4,3817.6,355.2,355.2,1893.5,2087.75,194.25,0.0,194.25,,0.5469,0.5469,0.0,14.5488,0.0,0.0,N/A,Baseline
2025-08-11,32,No Promo,Sparkling Water 1L,Beverages,FreshFizz,QLD,Independent,51,0,No Promo,521,562,41,0.0787,3.2,3.2,0.0,1.45,3.2,1667.2,1798.4,131.2,131.2,911.75,983.5,71.75,0.0,71.75,,0.5469,0.5469,0.0,11.0196,0.0,0.0,N/A,Baseline
